Date,Text
2020-06-24,$AAPL could see rejection at the 452-451 area if breaks room to 455 but if there’s a sell off good area to look to… https://t.co/4DK8vxCqcn
2020-06-25,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-26,"Today's Musings: 🦑

$DOCU Spread &amp; Current Positions

Short Put Spread on Docu - Vega effects overpowering Delta ef… https://t.co/NaBb4gtHE0"
2020-06-29,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-30,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-01,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-02,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-06,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-07,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-08,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-09,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-10,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-13,"RT @Samroth61562816: Mr Wonderful: $GLD CNBC

$f $ge $aapl $msft $aal $dis $dal $tsla $ccl $plug $nclh $snap $fit $ba $mrna $ual $amd $nio…"
2020-07-14,"Mr Wonderful: $GLD CNBC

$f $ge $aapl $msft $aal $dis $dal $tsla $ccl $plug $nclh $snap $fit $ba $mrna $ual $amd… https://t.co/jNpVOAxIuA"
2020-07-15,"Today's #Top5 in #robinhood 
$AAPL $TRVN $MCRB $TOPS $SRNE https://t.co/IpMTmjrg7I"
2020-07-16,"New article: ""(AAL), Apple Inc. (NASDAQ:AAPL) - These Were The Stocks That Caught TD Ameritrade Clients' Attention… https://t.co/Yoqa0KrfJh"
2020-07-17,RT @sprtcrdlui: $BRTXQ Vol picks up and closes up 95%. Look for dips to load. $RLFTF $IGEN $GAXY $CCTL $IDEX $XTRM $RBII $OPTI $AVXL $JADA…
2020-07-20,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-21,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-22,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-23,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-24,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-27,@HeroDividend $AAPL and $MSFT
2020-07-28,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-29,@CoachSetler Had a good trade on $AAPL and called it a day
2020-07-30,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-31,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-08-03,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2019-12-31,RT @dannyvena: Can #Apple's #MarketCap Hit $2.5 Trillion? Probably sooner than you think... @themotleyfool #stocks #iPhone12 #services #wea…
2020-01-02,"RT @CheddarFlow: Some top bullish flow we caught today
$AAPL $FISV $SLV $IWM $SHOP 

#stocks #options #optionsflow https://t.co/zZ6pv7AiFM"
2020-01-03,@DCStars interesting. regardless of split $AAPL is just strong. hold it for a long long time
2020-01-06,"How Facebook, Apple, and Google have tried to copy WeChat, the massively popular Chinese messaging app that Trump i… https://t.co/uDohjXApKV"
2020-01-07,"RT @Reveretrading: August 11 Plan 📌

*Click on Picture to Expand* 

Attached is a 30-min RTH only chart.

As always, I'm very grateful for…"
2020-01-08,RT @TrueBubbleHead: $AAPL... outside day! https://t.co/XsChNYv5SQ
2020-01-09,"Apple | $AAPL

AAPL

Long or short it with BTC on Trade8: https://t.co/7Y3lSIZqdd https://t.co/lNZBaxTAGt"
2020-01-10,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-13,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-14,Community #stocks pick $AAPL $TSLA $AMD https://t.co/SLwKzXAtkm
2020-01-15,"RT @TrendSpider: $AAPL #AAPL Will it make it to $500?

https://t.co/iRBZ9KRL0A"
2020-01-16,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-17,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-21,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-22,"!!!Another winning alert based on our custom ThinkorSwim script.!!!
After joining must follow #Trialists channel th… https://t.co/ap04o4b0Za"
2020-01-23,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-24,"Apple Inc. (AAPL) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Sell, as Apple Inc.… https://t.co/EKcTmcf9VW"
2020-01-27,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-28,"@Manchild06 Thank you!

I still need to do better I missed $AAPL resistance!

This type of mistake should not happen!"
2020-01-29,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-30,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-31,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-02-03,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-02-04,"RT @Reveretrading: August 11 Plan 📌

*Click on Picture to Expand* 

Attached is a 30-min RTH only chart.

As always, I'm very grateful for…"
2020-02-05,"My fav entries happen early in the day!!! #TSLA #AAPL 
Premarket breakouts/breakdowns are a high probable trade set… https://t.co/gZhTJPIX7D"
2020-02-06,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-02-07,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-02-10,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-02-11,@Sandro_power This is the real deal! $AAPL
2020-02-12,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-02-13,Looking at Apple $AAPL stock split history. It rose EVERY time before split. Just sayin...Should You Buy Apple Now… https://t.co/hxBkdtP6cb
2020-02-14,$TCEHY reports tomorrow (12 Aug). WeChat US exposure &lt; 0.4%. WeChat users polled “if one day iPhone cannot install… https://t.co/iiU2Tlx6N7
2020-02-18,"While one may argue Apple’s content is a very large part of its business model , there is a risk that the Chinese c… https://t.co/ivQlkWimja"
2020-02-19,"RT @TrendSpider: $AAPL #AAPL Will it make it to $500?

https://t.co/iRBZ9KRL0A"
2020-02-20,RT @munster_gene: The day's of investors penalizing Apple's earnings multiple for its hardware business should end in the quarters ahead. A…
2020-02-21,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-02-24,"RT @4Awesometweet: Breaking: Apple says it has no interest in buying the Russell 2000

“We could do it 
We’ve got the cash.”

- Tim Apple,…"
2020-02-25,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-02-26,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-02-27,RT @bluff_capital: $AAPL $CRTO ‘There is no precedent to this’: How Criteo plans to adapt to Apple’s IDFA privacy update https://t.co/LWume…
2020-02-28,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-02,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-03,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-04,"Watchlist for 8/11:
$BA $AAPL $FDX $LUV $RCL $CCL $JPM"
2020-03-05,"WarnerMedia Layoffs Expected to Hit Warner Bros., HBO -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca… https://t.co/PC68dMzhys"
2020-03-06,RT @richardstheory: Get wrecked $AAPL. Nobody liked your touch bar MacBook Pros anyway. (Also dedicated MagSafe charging connection is supe…
2020-03-09,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-10,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-11,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-12,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-13,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-16,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-17,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-18,$idex $fb $spy $tsla $nkla $aapl $aal $vxrt $xspa  $htgm $chfs $mark $msft  $opgn  $nio $admp $uavs $trvn $nkla… https://t.co/wPOyJM2xiu
2020-03-19,"RT @GonzaloSykora: Ganancias desde “el piso” 23/03:

• Apple $AAPL +98%
• Amazon $AMZN +66%
• Zoom $ZM +62%
• S&amp;P 500 $SPY +50%
• Pepsico $…"
2020-03-20,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-23,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-24,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-25,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-26,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-27,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-30,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-03-31,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-01,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-02,"@BehavioralMacro I understand that ZH has a very one sided type of narrative, but I am genuinely curious if there i… https://t.co/8sOS0HTzaL"
2020-04-03,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-06,Why Tubi is secretly the one streaming service you need right now  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/rJmAUdmOyJ
2020-04-07,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-08,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-09,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-13,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-14,"$AAPL is going nuts. At this rate, they will have to do 5-1 split, not 4-1 (their objective was to make stock high double figures). #Apple"
2020-04-15,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-16,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-17,RT @FocusedCompound: The craziest thing about $AAPL posting Q3 results of revenue +11% and EPS +18% is a lot of their stores currently look…
2020-04-20,"RT @4Awesometweet: Breaking: Apple says it has no interest in buying the Russell 2000

“We could do it 
We’ve got the cash.”

- Tim Apple,…"
2020-04-21,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-22,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-23,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-24,Canopy Growth Corp. (CGC) Q1 2021 Earnings Call Transcript (newsfeedback@fool.com (Motley Fool Transcribing)/Fool.c… https://t.co/E2mQH2gP4K
2020-04-27,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-28,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-29,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-04-30,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-01,RT @WallStJesus: Big boy bets in the big boy stocks — $AAPL $FB  https://t.co/deWH4XcbrL
2020-05-04,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-05,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-06,"'Hamilton' Far Bigger Than Anything on Netflix in July, Audience Data Reveals -  $viac $cmcsa $dis $nflx $aapl $t… https://t.co/MooblT2S7a"
2020-05-07,"RT @Samroth61562816: Mr Wonderful: $GLD CNBC

$f $ge $aapl $msft $aal $dis $dal $tsla $ccl $plug $nclh $snap $fit $ba $mrna $ual $amd $nio…"
2020-05-08,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-11,RT @Samroth61562816: $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $plug $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nf…
2020-05-12,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-13,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-14,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-15,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-18,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-19,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-20,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-21,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-22,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-26,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-27,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-28,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-05-29,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-01,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-02,RT @FocusedCompound: The craziest thing about $AAPL posting Q3 results of revenue +11% and EPS +18% is a lot of their stores currently look…
2020-06-03,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-04,"RT @xtrends: There is only one stock left that is holding the entire market, that is why a few WS firms upgraded it today ( to unload on re…"
2020-06-05,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-08,"RT @Samroth61562816: Mr Wonderful: $GLD CNBC

$f $ge $aapl $msft $aal $dis $dal $tsla $ccl $plug $nclh $snap $fit $ba $mrna $ual $amd $nio…"
2020-06-09,RT @InvestorVenture: DPW Holdings’ Coolisys Power Electronics Business to Host Webinar Regarding Its Entry into the Electric Vehicle Charge…
2020-06-10,"Mr Wonderful: $GLD CNBC

$f $ge $aapl $msft $aal $dis $dal $tsla $ccl $plug $nclh $snap $fit $ba $mrna $ual $amd… https://t.co/TUHgJtEeLM"
2020-06-11,"RT @LimitlessT1: Market Watchlist for Tuesday 8-11-20
$BA
$CAT
$WMT
$GS
$MSFT
$AAPL
$HD
$FDX
$SPY $SPX $ES_F $NQ_F $DJI $COMP $QQQ $VXX

Pl…"
2020-06-12,"RT @InvestorVenture: DPW Holdings’ Coolisys Power Electronics Business Introduces Electric Vehicle Charger Product Line
$SPAQ $SHLL $HYLN $…"
2020-06-15,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-16,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-17,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-18,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-19,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-22,Big boy bets in the big boy stocks — $AAPL $FB  https://t.co/deWH4XcbrL
2020-06-23,$f $ge $aapl $msft $aal $dis $dal $tsla $ccl $plug $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber… https://t.co/hvVk6Fe3Dq
2020-06-24,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-25,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-26,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-29,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-06-30,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-01,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-02,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-06,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-07,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-08,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-09,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-10,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-13,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-14,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-15,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-16,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-17,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-20,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-21,"RT @MacroOps: Not like it matters but the 1-month smoothed Put/Call ratio on the FAAMG stocks is the lowest on record. 

$FB $AAPL $AMZN $M…"
2020-07-22,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-23,"RT @LimitlessT1: Market Watchlist for Tuesday 8-11-20
$BA
$CAT
$WMT
$GS
$MSFT
$AAPL
$HD
$FDX
$SPY $SPX $ES_F $NQ_F $DJI $COMP $QQQ $VXX

Pl…"
2020-07-24,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-27,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-28,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-29,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-30,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-07-31,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-08-03,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2019-12-31,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-02,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-03,"@zerohedge @federalreserve @neelkashkari Apple Foreign Bank

if holding money in Foreign places is $aapl forte, 
articulate it"
2020-01-06,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-07,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-08,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-09,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-10,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-13,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-14,RT @zerohedge: Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim Cook a b…
2020-01-15,RT @FocusedCompound: The craziest thing about $AAPL posting Q3 results of revenue +11% and EPS +18% is a lot of their stores currently look…
2020-01-16,Dear @federalreserve and @neelkashkari your ongoing purchases of AAPL bonds to fund the buybacks that just made Tim… https://t.co/EIZKDPKE12
2020-01-17,@charliebilello Yeah! Print money to buy AAPL bonds only! Yeah!
2020-01-21,RT @erikhagar: AAPL stock 47.44% above its 200 Day Moving Average - very extended and crowded position -at risk with a liquidation event or…
2020-01-22,@TraderBJones I have pressed $AAPL from the $135’s on Facebook.  Was bashed by many... oh well.
2020-01-23,"RT @Reveretrading: August 11 Plan 📌

*Click on Picture to Expand* 

Attached is a 30-min RTH only chart.

As always, I'm very grateful for…"
2020-01-24,"Most profitable trading community, 495% profits in an hour. Really awesome place for stocks, options, day &amp; swing t… https://t.co/4jMMvxB4ta"
2020-01-27,Thank you for watching everyone! Great discussion on #DayTrading FIB FUN w/ EXTENSIONS! Awesome chart requests from… https://t.co/rQr6Oef8qG
2020-01-28,"RT @TrendSpider: $AAPL #AAPL Will it make it to $500?

https://t.co/iRBZ9KRL0A"
2020-01-29,"RT @xtrends: There is only one stock left that is holding the entire market, that is why a few WS firms upgraded it today ( to unload on re…"
2020-01-30,@4Awesometweet @DiMartinoBooth @TheDomino @GaryKaltbaum AOL time Warner marked the top in AOL.  Tops made on good n… https://t.co/E1HMoCBXLy
