Date,Text
2020-08-03,RT @MinteractApp: #Options Flow Stream Update $AMZN $TSLA $FB $BABA $SPX #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stock #…
2019-12-31,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $GOOGL $FB BABA $GOOG $AMD $SPX #OptionsTrading #OptionsFlow #optionstrade…
2020-01-02,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $GOOGL $FB BABA $GOOG $AMD $SPX #OptionsTrading #OptionsFlow #optionstrade…
2020-01-03,RT @MinteractApp: #Options Flow Stream Update $AMZN $TSLA $FB $BABA $SPX #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stock #…
2020-01-06,RT @WhyMe2016: Sebastian Page of @TRowePrice on @CNBC just stated with a straight face that the stock market has room to run higher. #PumpA…
2020-01-07,#Options Flow Grid Update $FB #OptionsTrading #Facebook Shares ⬆️7.5% to $301.91 #OptionsFlow #stocks #stock… https://t.co/hx3iWVFp5E
2020-01-08,Sebastian Page of @TRowePrice on @CNBC just stated with a straight face that the stock market has room to run highe… https://t.co/5NUAXfXFhy
2020-01-09,"Siegel from @ElazarAdvisors Upgraded $CRM, stock goes nuts, @CNBC reporting. 

https://t.co/8ukl7BS4Qx… https://t.co/Yn9JxvzG4i"
2020-01-10,"RT @nooreshtech: Todays Post Stock Charts–Bajaj Holdings, Shriram Transport, IEX, Shree Pushkar, Tinplate… https://t.co/ccng4s7yrJ"
2020-01-13,$FB $300. Finally becoming the stock it was meant to be. https://t.co/C1SvZYu50V
2020-01-14,#Options Flow Stream Update $AMZN $TSLA $FB $BABA $SPX #OptionsTrading #OptionsFlow #optionstrade #optiontrading… https://t.co/4F0JS19sgl
2020-01-15,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $GOOGL $FB BABA $GOOG $AMD $SPX #OptionsTrading #OptionsFlow #optionstrade…
2020-01-16,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $GOOGL $FB BABA $GOOG $AMD $SPX #OptionsTrading #OptionsFlow #optionstrade…
2020-01-17,Green day. Had one of my best day trades of all time today on $FB. I know a lot of other traders in the… https://t.co/LQmkev8NUT
2020-01-21,"RT @nooreshtech: Todays Post Stock Charts–Bajaj Holdings, Shriram Transport, IEX, Shree Pushkar, Tinplate… https://t.co/ccng4s7yrJ"
2020-01-22,"RT @designyourinves: Exxon Mobil Corporation
NYSE: $XOM

Is still a great stock buy even it wasn't apart of the Dow index.

$GOOG
0.07% 
$G…"
2020-01-23,@TheAlgoholic FB post the other day asked if you could go back in time and tell your 18yr old self 3 words what wou… https://t.co/5A5c2nZn7W
2020-01-24,"BigCommerce Stock Up 333% Since IPO After Latest Instagram Collaboration

$SHOP $BIGC $FB 

https://t.co/ojsdiPgd44"
2020-01-27,"Todays Post Stock Charts–Bajaj Holdings, Shriram Transport, IEX, Shree Pushkar, Tinplate… https://t.co/ccng4s7yrJ"
2020-01-28,"RT @roast_fish_koge: (BIGC), Facebook, Inc. (NASDAQ:FB) - BigCommerce Stock Up 333% Since IPO After Latest Instagram Collaboration | Benzin…"
2020-01-29,Gotta love owning a ton of $FB stock @ 55/share 😬 too bad I can’t buy more — too expensive to add now
2020-01-30,"To be clear

It will only significantly hurt the Facebook business

not the stock price

$FB https://t.co/whSYOlPMrS"
2020-01-31,It’s funny how investors get so nervous as stock prices rise to “inflated levels” for profitable companies such as… https://t.co/0tKarKaJu8
2020-02-03,"Finally cracked and bought a little stock, $FB but only because of @Libra_ (crypto), but I have to say, it's been n… https://t.co/UINLUuiru6"
2020-02-04,@HiiHaylee @karlirenae0424 #YourBoyfriendDoesMadDrugs #NeedIAirOutDirtyLaundry #SheShitOnHisBeDDuringSex🤢  imagine… https://t.co/BtEFIz8oZg
2020-02-05,God I love the stock market🤑🤑🤑 #makingthatmoney #weinthegreen #fb #shop #nflx #thebullsareintown
2020-02-06,"(BIGC), Facebook, Inc. (NASDAQ:FB) - BigCommerce Stock Up 333% Since IPO After Latest Instagram Collaboration | Ben… https://t.co/i2jR2BRvsg"
2020-02-07,Nice move on that Facebook stock. $FB. I am   taking my foot off the gas pedal. But will look to hold until  $320 https://t.co/pC5RrCyyvf
2020-02-10,$FB - Facebook Says Apple's New iPhone Update Will Disrupt Online Advertising--Update https://t.co/tbXB0xLZoH
2020-02-11,"$FB I did not expect that big a move lol.

I've just been holding onto this one - a lot of boring action, but it tu… https://t.co/ys5Dfn7iAD"
2020-02-12,"Just wait until $FB announces their Stock split. AAPL did it. Boom. Tesla did it  BOOM. waiting on FB.
Ya sleeping on $FB"
2020-02-13,Not a huge fan of @Facebook social media but I think I’m gonna become a huge $FB stock fan. Stonks only go up 🤑🤑🤑
2020-02-14,"RT @garyblack00: REVISED.  Here’s my updated chart showing PEG ratios for selected LCG stocks that are profitable.

1/ $FB and $TSLA remain…"
2020-02-18,$FB stock wow
2020-02-19,"RT @garyblack00: REVISED.  Here’s my updated chart showing PEG ratios for selected LCG stocks that are profitable.

1/ $FB and $TSLA remain…"
2020-02-20,Dropbox Inc. Class A Common Stock $DBX Trading Report https://t.co/ojFNejl4bZ Click for Buy/Sell
2020-02-21,"Example of how the markets are only a casino now. $FB comes out with some pretty bad news.
https://t.co/El4zMhISM7… https://t.co/WnfnwvvWSk"
2020-02-24,"RT @garyblack00: REVISED.  Here’s my updated chart showing PEG ratios for selected LCG stocks that are profitable.

1/ $FB and $TSLA remain…"
2020-02-25,"RT @garyblack00: REVISED.  Here’s my updated chart showing PEG ratios for selected LCG stocks that are profitable.

1/ $FB and $TSLA remain…"
2020-02-26,The fact that $FB was able to shake off the Apple iOS news says it all. Instagram Shops + $BIGC integration makes i… https://t.co/PTM4gy4UqH
2020-02-27,#Options Flow Stream Update $AAPL $AMZN $TSLA $GOOGL $FB BABA $GOOG $AMD $SPX #OptionsTrading #OptionsFlow… https://t.co/XOo0hRgMkF
2020-02-28,"Buy some $gme stock and thank me later big shortsqueeze coming x5-x10 bagger!

$tsla $fb $appl $amzn $btc $eth… https://t.co/HtB6badvom"
2020-03-02,"@HeidsterTrades Analysts upgrades to $ROKU and $NFLX due to buying roku devices. (no clue about $FB)
https://t.co/30hAmHedGN"
2020-03-03,@sarahfrier no wonder FB stock is only up 7% today.
2020-03-04,"Capital Gains Tax Plans for 2021
Current 20%
Biden 40%
Trump 15% 
$AAPL $AMZN $TSLA $FB $MSFT"
2020-03-05,"FB at 300, NFLX is in space ... stock market circuit breaker type of day. Holy shit everything is flying."
2020-03-06,"If $CRM is a 270 stock,

Many are realizing that #FAANGs like $FB, $NFLX , $GOOGL, $MSFT $AMZN are all way relative… https://t.co/AYhIcyPAKN"
2020-03-09,"MamaBear, a Worry-Free Parenting App, to Donate Proceeds to COVID-19 Frontline Workers @Grom_Social_com $GRMM… https://t.co/6UAB6feTUl"
2020-03-10,Fb $300. Time for a stock split
2020-03-11,@alexesber @ewforman1 Good thing I came by a whole bunch of FB stock the old fashioned way 💍
2020-03-12,"RT @assetdash: Top 10 Stocks By Market Cap 🏆

1. $AAPL ($2.1T)
2. $AMZN ($1.7T)
3. $MSFT ($1.6T)
4. $GOOGL ($1.1T)
5. $FB ($844B)
6. $BABA…"
2020-03-13,"Ethyl Alcohol Wipes, 50 Wipes/Pack In-Stock for $2.99 https://t.co/4lwcPcwrMi"
2020-03-16,Which is next 1Trillion Stock $FB or $BABA did I miss $TSLA 😅 that junk is still on $500B it doesn’t qualify 😂
2020-03-17,"RT @nl_archsociety: Join us for another virtual FABS Talk this Friday at 5pm NT with co-directors of the Stock Cove Archaeology Project, Dr…"
2020-03-18,"RT @assetdash: Top 10 Stocks By Market Cap 🏆

1. $AAPL ($2.1T)
2. $AMZN ($1.7T)
3. $MSFT ($1.6T)
4. $GOOGL ($1.1T)
5. $FB ($844B)
6. $BABA…"
2020-03-19,"RT @assetdash: Top 10 Stocks By Market Cap 🏆

1. $AAPL ($2.1T)
2. $AMZN ($1.7T)
3. $MSFT ($1.6T)
4. $GOOGL ($1.1T)
5. $FB ($844B)
6. $BABA…"
2020-03-20,"RT @garyblack00: REVISED.  Here’s my updated chart showing PEG ratios for selected LCG stocks that are profitable.

1/ $FB and $TSLA remain…"
2020-03-23,RT @YATIBOSSLADY: If I’m not getting the money with my sweatpants on.. I don’t want it!!! The stock market payinggg big bands while banks t…
2020-03-24,"Top 10 Stocks By Market Cap 🏆

1. $AAPL ($2.1T)
2. $AMZN ($1.7T)
3. $MSFT ($1.6T)
4. $GOOGL ($1.1T)
5. $FB ($844B)… https://t.co/80oCOEhSRv"
2020-03-25,"$NFLX had no news except $ROKU upgrade pushed it up.. someone had the upgrade news this morning and bot-

5,000 28… https://t.co/KQdu6gX72D"
2020-03-26,RT @UPBOptionMil: Some of the most active stock options so far today 8.26.20   $AAPL $CRM $NIO $BABA $FB $MSFT $MRNA $X $RIG https://t.co/r…
2020-03-27,"RT @nl_archsociety: Join us for another virtual FABS Talk this Friday at 5pm NT with co-directors of the Stock Cove Archaeology Project, Dr…"
2020-03-30,"RT @garyblack00: REVISED.  Here’s my updated chart showing PEG ratios for selected LCG stocks that are profitable.

1/ $FB and $TSLA remain…"
2020-03-31,@9to5mac @ChanceHMiller “Advertising industry” is FB speak for “ Zuckerberg’s stock value”
2020-04-01,"REVISED.  Here’s my updated chart showing PEG ratios for selected LCG stocks that are profitable.

1/ $FB and $TSLA… https://t.co/0tdTuw8GQZ"
2020-04-02,"Forget Facebook, Match Group Is a Better Online Dating Stock @themotleyfool #stocks $FB $MTCH https://t.co/9l4QXHfwnT"
2020-04-03,RT @UPBOptionMil: Some of the most active stock options so far today 8.26.20   $AAPL $CRM $NIO $BABA $FB $MSFT $MRNA $X $RIG https://t.co/r…
2020-04-06,"Launch coming, greatest bull market in history, stock flailing. @saundraceo posts glamor pics, spend marketing doll… https://t.co/8Y6WuuS0fa"
2020-04-07,I don’t get $fb as a stock. Would expect some decline based on the $AAPL iOS update news but the market doesn’t car… https://t.co/k46EvHoLZZ
2020-04-08,RT @UPBOptionMil: Some of the most active stock options so far today 8.26.20   $AAPL $CRM $NIO $BABA $FB $MSFT $MRNA $X $RIG https://t.co/r…
2020-04-09,@James_J_Gordon Cripple? Somehow FB stock is up 5% today
2020-04-13,Some of the most active stock options so far today 8.26.20   $AAPL $CRM $NIO $BABA $FB $MSFT $MRNA $X $RIG https://t.co/rKW8J9SqIj
2020-04-14,"Caring for kids, in and out of crisis in 2020 @Grom_Social_com $GRMM #social #stock #smallcap #stocktowatch… https://t.co/YPfhS909qC"
2020-04-15,I remember how I used to watch my Uber stock. I don’t even watch my FB stock Lmaoo. It’s a great feeling.
2020-04-16,#FB #facebook is anxiety promoting. People are deleting it anyway. FB stock is going down I bet
2020-04-17,$FB - Facebook Says Apple's New iPhone Update Will Disrupt Online Advertising https://t.co/0ftlZ4K6tq
2020-04-20,"#Facebook $FB Has A Good #Fundamental Analysis Score (FA Score). Check various FA Indicators' value, score, 5-year… https://t.co/28CbEVh1R0"
2020-04-21,@Jollibeestocks @puppy_trades ended up with just common stock with $FB based on @puppy_trades info. still positive… https://t.co/bhBXF6aqxF
2020-04-22,Taking advantage of today’s market and trimming some open swings $LULU $FB $FSLR this market is incredible #WOW
2020-04-23,RT @EbogeyEd: So many happy subscribers in @Stock_Hunter89 chat. Everyone saying the $$$ is flowing. $NIO $FB $WKHS $LULU $ADBE soo many op…
2020-04-24,"Looks like $FB is yet another stock doubling market cap after March stock market crash.

Went a bit overloaded on t… https://t.co/pQzWIUwB2X"
2020-04-27,"No worries. FB stock up today 5%, all taken care. https://t.co/nGiPFTjV4e"
2020-04-28,"RT @johnsboyd: I sold $FB after iOS 14 because of new IDFA handling. The ad changes are not small.

But I obviously sold way too soon as th…"
2020-04-29,"I sold $FB after iOS 14 because of new IDFA handling. The ad changes are not small.

But I obviously sold way too s… https://t.co/2nsvAJslA7"
2020-04-30,So many happy subscribers in @Stock_Hunter89 chat. Everyone saying the $$$ is flowing. $NIO $FB $WKHS $LULU $ADBE s… https://t.co/ZZbbyb9fZw
2020-05-01,"Traded $FB and $LI for 8R ....no commissions...yay! A few screenshots for those interested:

Daily level HOD/LOD/PC… https://t.co/dklOZs3X53"
2020-05-04,Facebook says new iOS update could trim in-app ad business by more than half (NASDAQ:FB) https://t.co/KRzVXFaz3z https://t.co/aAgbTCxKk5
2020-05-05,"NIO STOCK HUGE BaaS BATTERY SWAP UPDATE!!! ANALYST UPGRADE! BUY NOW?! NIO STOCK NEWS &amp; ANALYSIS @NIOGlobal 

🚨… https://t.co/MFxBSPsDRW"
2020-05-06,"@DeItaOne Good comment from FB. Stock is a rocket today, to infinity."
2020-05-07,"Why would you say something like this when your stock is up 5+% at ATH

Oh wait, Sell FB, Buy MSFT &amp; NFLX https://t.co/em9vE8upVv"
2020-05-08,"They are trying hard to take this stock down so they can load. BUY THE FUCKEN DIPS! 

$FB https://t.co/MV8epjP5yG"
2020-05-11,"But neither co's stock. 

Our whole economy is built on selling ads to people who don't see them or notice them.… https://t.co/JknMhp0O34"
2020-05-12,armys acting brave on twitter bullying blackpink and other fandoms but being bullied nonstop and treated as a laugh… https://t.co/5QJvrIw3NA
2020-05-13,"RT @wdhouserecords: In stock : ) 

Price included EMS !!

FB Page : Woodhouse Records and Rare
Instagram : Woodhouserecords
Line : @woodhou…"
2020-05-14,"In stock : ) 

Price included EMS !!

FB Page : Woodhouse Records and Rare
Instagram : Woodhouserecords
Line :… https://t.co/PrEsZOlNV7"
2020-05-15,@petenajarian $fb is the best value stock in the market
2020-05-18,Join us for another virtual FABS Talk this Friday at 5pm NT with co-directors of the Stock Cove Archaeology Project… https://t.co/7nveZrAHKm
2020-05-19,RT @MinteractApp: #Options Flow Stream Update $AAPL $TSLA $FB $NFLX $BABA $ROKU $HYG $XLE $SPX #OptionsTrading #OptionsFlow #optionstrade #…
2020-05-20,RT @MinteractApp: #Options Flow Stream Update $AAPL $TSLA $FB $NFLX $BABA $ROKU $HYG $XLE $SPX #OptionsTrading #OptionsFlow #optionstrade #…
2020-05-21,RT @MinteractApp: #Options Flow Stream Update $AAPL $TSLA $FB $NFLX $BABA $ROKU $HYG $XLE $SPX #OptionsTrading #OptionsFlow #optionstrade #…
2020-05-22,Is This What's Behind the Unstoppable FAANG Stock Rally? @themotleyfool #stocks $AAPL $NFLX $GOOGL $AMZN $FB $GOOG https://t.co/3MBmA5QGP3
2020-05-26,"""BIG COMMERCE ( $BIGC) UP +333% SINCE IPO""...With an estimated 130 million Instagramers, there is a lot of untapped… https://t.co/1Eox1H6OFk"
2020-05-27,so horny i’m letting him tell me about the stock market. $spy $tsla $fb am i right fellas
2020-05-28,"why is $FB Facebook stock up 6% just now?

online Facebook shopping?? https://t.co/K5pClde3HF"
2020-05-29,RT @MinteractApp: #Options Flow Stream Update $AAPL $TSLA $FB $NFLX $BABA $ROKU $HYG $XLE $SPX #OptionsTrading #OptionsFlow #optionstrade #…
2020-06-01,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $MSFT $FB $BA $NOW $BIGC $RIG $SPX #OptionsTrading #OptionsFlow #optionstra…
2020-06-02,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $MSFT $FB $BA $NOW $BIGC $RIG $SPX #OptionsTrading #OptionsFlow #optionstra…
2020-06-03,RT @MinteractApp: #Options Flow Stream Update $AAPL $TSLA $FB $NFLX $BABA $ROKU $HYG $XLE $SPX #OptionsTrading #OptionsFlow #optionstrade #…
2020-06-04,"Today's Stock Market Prices: 
📈 AAPL: $502.95 (+3.65)
📈 BABA: $288.90 (+2.90)
📈 TWTR: $41.08 (+0.53)
📉 IBM: $124.12… https://t.co/MGJpWFV4JS"
2020-06-05,@PipsToDollars $FB stock price isn’t high enough to warrant it.  Price action is stupidly insane
2020-06-08,RT @AlbanyfxTrader: Is $nflx and $fb stock split coming? https://t.co/l7HQCBWXhX
2020-06-09,Is $nflx and $fb stock split coming? https://t.co/l7HQCBWXhX
2020-06-10,"$NUMI (Shroom Stock) 🍄 finally had a flush at $0.20. Looking for an oversold bounce! 

$SPY $QQQ $IWM $VIX $VXX… https://t.co/pEc128aqKm"
2020-06-11,"$FB chart update following free morning podcast episode today at 8am: ""300 target until end of year..."" was not exp… https://t.co/4KOGmPOjLn"
2020-06-12,Apple CEO Tim Cook Sells $131.7 Million USD in Apple Stock https://t.co/dxuiGQq2u3
2020-06-15,"@puppy_trades It has been quite the ride with $FB never lost faith though, I'll probably take profits on 1 call let… https://t.co/wPjpf40JoK"
2020-06-16,#Options Flow Stream Update $AAPL $TSLA $FB $NFLX $BABA $ROKU $HYG $XLE $SPX #OptionsTrading #OptionsFlow… https://t.co/B1018bSJVc
2020-06-17,RT @Tickeron: $FB's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other i…
2020-06-18,Schools reopening: Can we really keep teachers and kids safe?  #COVID @Grom_Social_com $GRMM #social #stock… https://t.co/09l324HiZq
2020-06-19,$FB's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this a… https://t.co/I1ZhILE7sT
2020-06-22,Stock Market Update: Materials sector turns positive: The S&amp;P 500 is trading at session highs with a 0.4% gain. Fac… https://t.co/AWrxUp0CqX
2020-06-23,"Okay, Okay, you all saw the shocked responses to $CRM stock ""up 9%"" ""up 13%"" ""up 15%"" etc., just like me.

It's up… https://t.co/msGlJZcoVv"
2020-06-24,RT @YATIBOSSLADY: If I’m not getting the money with my sweatpants on.. I don’t want it!!! The stock market payinggg big bands while banks t…
2020-06-25,"@BreakBreadDaily Forreal. FB has made me more money than any other stock in the Nasdaq, let alone the whole market."
2020-06-26,RT @CitronResearch: Not a comment on the stock but is this the first time people realize that $FB invades your privacy?  Why is no one talk…
2020-06-29,"RT @yohandalogdog: Legit si thankful to everyone last night! Onti nalang mauubos na yung initial stock and super thank you po!!

Praco Skin…"
2020-06-30,"Stock Alert For FB - Facebook, Inc. - Class A Common Stock
Alert Type: Daily Percent Price Change
Value Hit: 5.11%… https://t.co/kqwNOLyOXc"
2020-07-01,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $FB $NFLX $CRM $DIA $SPTM $NDX $SPX #OptionsTrading #OptionsFlow #optionstr…
2020-07-02,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $MSFT $FB $BA $NOW $BIGC $RIG $SPX #OptionsTrading #OptionsFlow #optionstra…
2020-07-06,@VolumePrintcess hello stefanie.  I recently bought your stock whisperer feed app.  Just have a question not sure i… https://t.co/ow7PXyYbum
2020-07-07,Did I miss the $FB stock split announcement?🤣🤪 https://t.co/kHZRfYxBhg
2020-07-08,I think those elections coming up will make $FB stock go crazy because revenue will increase significantly .
2020-07-09,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $FB $NFLX $CRM $DIA $SPTM $NDX $SPX #OptionsTrading #OptionsFlow #optionstr…
2020-07-10,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $MSFT $FB $BA $NOW $BIGC $RIG $SPX #OptionsTrading #OptionsFlow #optionstra…
2020-07-13,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $FB $NFLX $CRM $DIA $SPTM $NDX $SPX #OptionsTrading #OptionsFlow #optionstr…
2020-07-14,Got FB stock now
2020-07-15,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $MSFT $FB $BA $NOW $BIGC $RIG $SPX #OptionsTrading #OptionsFlow #optionstra…
2020-07-16,#Options Flow Stream Update $AAPL $AMZN $TSLA $MSFT $FB $BA $NOW $BIGC $RIG $SPX #OptionsTrading #OptionsFlow… https://t.co/gxn6ZNOKl4
2020-07-17,If I’m not getting the money with my sweatpants on.. I don’t want it!!! The stock market payinggg big bands while b… https://t.co/ScxtfyTr8F
2020-07-20,"$FB super awesome I have sold all of my stock at 293, Followed you PRAK, this stock didn't had splits, no support f… https://t.co/QYgqX39grc"
2020-07-21,"man i remember some dude made fun of me for having $fb stock a couple yrs ago at 170. 

its almost $300."
2020-07-22,Yay other smart Black Investors!! I’ll be buying MORE today. I’m so excited to OWN our interests. We have to unders… https://t.co/0uz6Q0FWVb
2020-07-23,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $FB $NFLX $CRM $DIA $SPTM $NDX $SPX #OptionsTrading #OptionsFlow #optionstr…
2020-07-24,RT @MinteractApp: #Options Flow Stream Update $AAPL $AMZN $TSLA $FB $NFLX $CRM $DIA $SPTM $NDX $SPX #OptionsTrading #OptionsFlow #optionstr…
2020-07-27,#FB chart https://t.co/o2n1lxa7WH via https://t.co/OXcv3ajy7f -- rolled up and out from weekly 300c to silly chit f… https://t.co/67xd2am4DT
2020-07-28,I gotta buy FB stock. Idk why or how I slept for this long on em honestly
2020-07-29,"On Feb. 6th, 2018, Jim Carrey tweeted that he was dumping his Facebook $FB stock and encouraged other investors to… https://t.co/bMnzsUrzyq"
2020-07-30,"This is why Facebook stock is surging today and it could go higher

https://t.co/RYAuMIPT3a

$FB $MSFT $BIGC $SHOP $GOOGL $AMZN $OSTK $WMT"
2020-07-31,"Exxon Mobil Corporation
NYSE: $XOM

Is still a great stock buy even it wasn't apart of the Dow index.

$GOOG
0.07%… https://t.co/SXu4BkZ9Es"
2020-08-03,"Facebook could be next $1 trillion company! Stock hit an all-time high Tuesday, closing at $280! Cowen analysts sti… https://t.co/cy66HTthPu"
2019-12-31,This is why Facebook stock is surging today and it could go higher: Share. Of Facebook… https://t.co/bHe6UVd1Uc
2020-01-02,Exxon was the world's largest co. in 2013. Now it's being kicked out of Dow -  $viac $cmcsa $dis $nflx $aapl $t… https://t.co/Ma39gjoy2q
2020-01-03,"Today Top Flow in #StockMarket, Buy Flow and Sell Flow $AAPL $CRM $MSFT $NIO $FB $JD $QQQ $ROKU $GOOGL $NOW $AMZN… https://t.co/h7j6ke7NdX"
2020-01-06,Keeping Kids Safe Online #COVID @Grom_Social_com $GRMM #social #stock #smallcap #stocktowatch #internetsafety… https://t.co/8z0WXUB3ar
2020-01-07,#Options Flow Stream Update $AAPL $AMZN $TSLA $FB $NFLX $CRM $DIA $SPTM $NDX $SPX #OptionsTrading #OptionsFlow… https://t.co/RMFcOL5T0F
2020-01-08,RT @Livetradingnews: #Tesla (NASDAQ:TSLA) Stock is Splitting After Friday’s Close: $TSLA #Tesla #Auto… https://t.co/TwtUMPr5lb
2020-01-09,AN IMPORTANT SPEECH BY POWELL AHEAD — WILL HE SPIKE THE STOCK MARKET A… https://t.co/W4mZyTeiPA #stockmarket
2020-01-10,"RT @MinteractApp: $FB #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks…"
2020-01-13,"My feelings about owning $FB
1. 12% of my net worth is $FB
2. for some reason that doesnt feel like enough
3. its t… https://t.co/zw1ZkzNjZ0"
2020-01-14,"$FB #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading… https://t.co/xV9OC4Gile"
2020-01-15,"#FB  5,800 28 August 287.50 calls bot for 3.25  
10,000 28 August 290 calls bot 4.56 
5,000 November 400 calls boug… https://t.co/cHrUFApNPK"
2020-01-16,RT @john_koetzner: @RBReich They also used stimulus money to keep the stock market up artificially. The whole thing is one big con on worki…
2020-01-17,I have never seen the stock market so detached from the economy. $QQQ $AAPL $FB
2020-01-21,"Names I'm watching for pull backs showing early strength 

$COUP $CRWD $FB $NFLX $PINS $ROKU $SQ $WORK https://t.co/m275YrQ8Lm"
2020-01-22,Does every stock have a target? e.g. $FB Wonder if there is no prior resistance? How do technicians use Fibs when t… https://t.co/ldS3k78sWo
2020-01-23,Stock Market Watchlist for 26 Aug 2020 $SPY $TSLA $AAPL $NIO $FB $ROKU $XLNX $MU $QCOM $CRM $PLAN $URBN… https://t.co/BCmSXDRKGP
2020-01-24,"RT @garyblack00: $FB is the only megacap growth stock that’s cheaper than $TSLA. FB trades at just 22x FY 2022 EPS of $13.50, despite conse…"
2020-01-27,"Wall Street’s Key Stock Analysts Research Report, All Buys: #buys #bullish #WallStreet… https://t.co/MyW0IPmRoA"
2020-01-28,"RT @9to5investing: Hyliion Stock- Is the $100 Price Target Confirmed?

🐢🔥🐢🔥🐢🔥🐢🔥🐢
https://t.co/OxTRGtRoi5
🐢🔥🐢🔥🐢🔥🐢🔥🐢

$SHLL $SPCE $TSLA $WKHS…"
2020-01-29,"@LaserHodl Imagine you visit Facebook, welcome to Facebook to buy fb stock click here!"
2020-01-30,RT @UPBOptionMil: Some of todays top stock option open interest changes 8.26.20 $SNAP $NIO $CRM $INTC $FB $ADBE $TOL $MSFT https://t.co/tjT…
2020-01-31,Today opens with 26 upgrades &amp; 49 downgrades from the 3200+ #stocks &amp; #ETFs we cover on https://t.co/ha9FCMm1ES wit… https://t.co/5w0fTCMTJF
2020-02-03,"RT @petenajarian: We just covered $FB on @CNBCFastMoney, got say it again.Its why I own $FB stock and have for quite some time..Zuck is lik…"
2020-02-04,RT @UPBOptionMil: Some of todays top stock option open interest changes 8.26.20 $SNAP $NIO $CRM $INTC $FB $ADBE $TOL $MSFT https://t.co/tjT…
2020-02-05,Wednesday’s #World Stock Markets: #Asia-Pacific: ##AsiaPacific #world #stock #markets… https://t.co/IOEYcw1rXw
2020-02-06,Redux 2000? Another high profile upgrade y'day; UBS upgrades Facebook $FB to price target of 330. Stock up $10 y'da… https://t.co/IuMMeLlPt8
2020-02-07,@acfou Here’s a slap on the wrist Facebook for being bad. Go sit in the corner for 30 days and think about what you… https://t.co/mFctT1q0X8
2020-02-10,"Taking Stock: Bulls race ahead, Sensex rallies over 200 points to reclaim 39,000 https://t.co/FVZKwKWIzm"
2020-02-11,RT @UPBOptionMil: Some of todays top stock option open interest changes 8.26.20 $SNAP $NIO $CRM $INTC $FB $ADBE $TOL $MSFT https://t.co/tjT…
2020-02-12,Some of todays top stock option open interest changes 8.26.20 $SNAP $NIO $CRM $INTC $FB $ADBE $TOL $MSFT https://t.co/tjTQUrpN2C
2020-02-13,#Tesla (NASDAQ:TSLA) Stock is Splitting After Friday’s Close: $TSLA #Tesla #Auto… https://t.co/TwtUMPr5lb
2020-02-14,This is why Big Commerce stock is surging: (Benzinga) – BigCommerce Holdings Inc (NASDAQ… https://t.co/rvZF6fB2s8
2020-02-18,"$BIGC $SHOP $FB $AMZN $GOOGL $WMT $AAPL

This is why BigCommerce stock is surging 
 https://t.co/3gMustkGf1"
2020-02-19,"Wagyu sirloin available this weekend from our butchers - limited stock.
**Please message John Ross via their FB pag… https://t.co/Hm9ZPJLIzR"
2020-02-20,"RT @9to5investing: Hyliion Stock- Is the $100 Price Target Confirmed?

🐢🔥🐢🔥🐢🔥🐢🔥🐢
https://t.co/OxTRGtRoi5
🐢🔥🐢🔥🐢🔥🐢🔥🐢

$SHLL $SPCE $TSLA $WKHS…"
2020-02-21,https://t.co/yo53KAPURX: *Affiliate $10 off for [EU stock] JIMMY JV35 Handheld Anti… https://t.co/qBiPWoQ7FM #deals #coupons
2020-02-24,"RT @yohandalogdog: Legit si thankful to everyone last night! Onti nalang mauubos na yung initial stock and super thank you po!!

Praco Skin…"
2020-02-25,BigCommerce Stock Up 333% Since IPO After Latest Instagram Collaboration $BIGC $FB https://t.co/V4QUwmwoCP
2020-02-26,"Apple (NASDAQ:AAPL) CEO Tim Cook just sold 265,000 shares of Apple stock: $AAPL #Apple… https://t.co/FUzXVI7YHN"
2020-02-27,RT @LiviamCapital: Seeing $280 is gratifying for shareholders who've owned $FB for multiple years despite constant headlines and nonsense l…
