Date,Text
2020-03-06,"RT @Ex67T20: @HeidiNBC https://t.co/q6dqaOhtMP
@RepMaloney might want to look into the recent $26.8 million XPO Logistics stock purchase by…"
2020-03-09,"RT @Ex67T20: @HeidiNBC https://t.co/q6dqaOhtMP
@RepMaloney might want to look into the recent $26.8 million XPO Logistics stock purchase by…"
2020-03-10,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-03-11,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-03-12,"@HeidiNBC https://t.co/q6dqaOhtMP
@RepMaloney might want to look into the recent $26.8 million XPO Logistics stock… https://t.co/GZmN6wGvVh"
2020-03-13,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-03-16,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-03-17,"RT @MarshallCohen: NEW: Financial disclosures reveal USPS chief Louis DeJoy's business entanglements, which experts say are likely a major…"
2020-03-18,"@RepMaloney @AymanMSNBC @OversightDems @USPS It should be illegal that he owns so much stock in XPO, a subcontracto… https://t.co/k7BjrDN0rJ"
2020-03-19,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-20,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-23,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-24,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-25,"'Here at XPO, we’re looking for a Stock Controller to join us on our Highways contract' @XPOLogistics 

Apply… https://t.co/2aURKDBMdY"
2020-03-26,"RT @HokminC: @CNNPolitics DeJoy received between $1.2 m. and $7 m. last year from a company that does business with USPS, as per New York T…"
2020-03-27,"@MollyJongFast DeJoy received between $1.2 m. and $7 m. last year from a company that does business with USPS, as p… https://t.co/pDoiETmEid"
2020-03-30,"DeJoy has enormous stock in Amazon as well as XPO Logistics, an expedited freight service."
2020-03-31,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-04-01,RT @ZevShalev: &lt;Thread&gt; The new postmaster general has a massive conflict of interest.  Louis DeJoy still holds $30 M in stock in XPO. This…
2020-04-02,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-04-03,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-04-06,"So on C-Span votes for USPS will soon occur, DeJoy had equipment removed. Dems want all taxpayers items put back. R… https://t.co/5EzytrGL5a"
2020-04-07,"@BBuchman_CNS @gtconway3d DeJoy's former company, XPO Logistics, lost the Amazon contract to the post office.. ""...… https://t.co/WMJc32kpUl"
2020-04-08,"@ewarren DeJoy received between $1.2 m. and $7 m. last year from a company that does business with USPS, as per New… https://t.co/KwxGzSfijs"
2020-04-09,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-04-13,"@CNNPolitics DeJoy received between $1.2 m. and $7 m. last year from a company that does business with USPS, as per… https://t.co/BG0VPFlrpt"
2020-04-14,"RT @HokminSae: @SenWarren @USPS Louis DeJoy earned millions from company with ties to USPS

He holds at least $25 million in XPO Logistics…"
2020-04-15,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-04-16,Postmaster General Louis DeJoy's has significant financial ties to the industry.  It seems that DeJoy still holds a… https://t.co/H8Qzm4LC2w
2020-04-17,RT @ZevShalev: &lt;Thread&gt; The new postmaster general has a massive conflict of interest.  Louis DeJoy still holds $30 M in stock in XPO. This…
2020-04-20,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-04-21,"RT @GLeeRoberts1: @Sethmcneil5V @arappeport If so, ask itself why would he do that?

Hint: he was on bd of xpo that recd millions subcontra…"
2020-04-22,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-23,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-24,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-04-27,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-28,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-04-29,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-04-30,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-05-01,"SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with USPS. How can he… https://t.co/a9JTiwm6vQ"
2020-05-04,"SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was b… https://t.co/d4hehduuGr"
2020-05-05,"@perlmutations Postmaster General earned millions from company with ties to USPS.

Louis DeJoy holds at least $25 m… https://t.co/4SGmLqcDUY"
2020-05-06,"@SenWarren @USPS Louis DeJoy earned millions from company with ties to USPS

He holds at least $25 million in XPO L… https://t.co/9sqIknavdh"
2020-05-07,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-05-08,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-05-11,RT @SenWarren: Postmaster General Louis DeJoy's investments in @USPS competitors were already deeply problematic. But his purchase of @Amaz…
2020-05-12,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-05-13,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-05-14,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-05-15,"RT @GeorgiaDiPirro: @glennkirschner2 QUESTION: DeJoy’s $30 million in stock w/ XPO Logistics, (a USPS contractor for mail processing)
As @a…"
2020-05-18,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-05-19,"RT @GeorgiaDiPirro: @glennkirschner2 QUESTION: DeJoy’s $30 million in stock w/ XPO Logistics, (a USPS contractor for mail processing)
As @a…"
2020-05-20,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-05-21,RT @SenWarren: Postmaster General Louis DeJoy's investments in @USPS competitors were already deeply problematic. But his purchase of @Amaz…
2020-05-22,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-05-26,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-05-27,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-05-28,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-05-29,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-06-01,That’s the elephant in the room - this arrogant new breed logistics guy with XPO Logistics stock - a clear conflict… https://t.co/YfcHsJ2VVL
2020-06-02,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-06-03,RT @SenWarren: Postmaster General Louis DeJoy's investments in @USPS competitors were already deeply problematic. But his purchase of @Amaz…
2020-06-04,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-06-05,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-06-08,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-06-09,"RT @Michell06017336: @chipfranklin Monopoly - DeJoy holds over $30 million in stock in XPO Logistics, which contracts services for processe…"
2020-06-10,"DeJoy retained stocks, stock options worth tens of millions in a USPS contractor, XPO Logistics. He also bought a s… https://t.co/U9OjY2TjtO"
2020-06-11,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-06-12,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-06-15,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-06-16,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-06-17,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-06-18,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-06-19,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-06-22,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-06-23,"RT @NoirCityDame: @AriBerman ""DeJoy still holds at least $30 million in stock in XPO Logistics, a contractor company that processes mail fo…"
2020-06-24,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-06-25,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-06-26,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-06-29,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-06-30,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-07-01,"Her filing showed XPO Logistics assets held by Wos (Dejoys Wife) and DeJoy that included between $250,000 and $500,… https://t.co/ZAO4SQCpEB"
2020-07-02,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-07-06,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-07-07,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-07-08,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-07-09,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-07-10,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-07-13,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-07-14,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-07-15,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-07-16,RT @SenWarren: Postmaster General Louis DeJoy's investments in @USPS competitors were already deeply problematic. But his purchase of @Amaz…
2020-07-17,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-07-20,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-07-21,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-07-22,"RT @NoirCityDame: @AriBerman ""DeJoy still holds at least $30 million in stock in XPO Logistics, a contractor company that processes mail fo…"
2020-07-23,"RT @NoirCityDame: @AriBerman ""DeJoy still holds at least $30 million in stock in XPO Logistics, a contractor company that processes mail fo…"
2020-07-24,"RT @Michell06017336: @chipfranklin Monopoly - DeJoy holds over $30 million in stock in XPO Logistics, which contracts services for processe…"
2020-07-27,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-07-28,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-07-29,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-07-30,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-07-31,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-08-03,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2019-12-31,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-01-02,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-01-03,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-01-06,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-01-07,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-01-08,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-01-09,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-01-10,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-01-13,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-01-14,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-01-15,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-01-16,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-01-17,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-01-21,RT @ZevShalev: &lt;Thread&gt; The new postmaster general has a massive conflict of interest.  Louis DeJoy still holds $30 M in stock in XPO. This…
2020-01-22,"RT @Michell06017336: @chipfranklin Monopoly - DeJoy holds over $30 million in stock in XPO Logistics, which contracts services for processe…"
2020-01-23,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-01-24,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-01-27,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-01-28,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-01-29,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-01-30,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-01-31,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-02-03,"RT @animismAmy: @ZevShalev @wynandehague Dejoy kept $30–$75 mil XPO equity stake, a USPS subcontractor
He divested UPS/Amazon shares
When h…"
2020-02-04,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-02-05,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-02-06,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-02-07,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-02-10,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-02-11,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-02-12,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-02-13,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-02-14,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-02-18,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-02-19,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-02-20,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-02-21,@stonecold2050 Louis DeJoy started life running his dad’s Long Island trucking co. 5 trucks.Sold it for $615M to XP… https://t.co/2zzTF5F3JS
2020-02-24,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-02-25,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-02-26,RT @ZevShalev: &lt;Thread&gt; The new postmaster general has a massive conflict of interest.  Louis DeJoy still holds $30 M in stock in XPO. This…
2020-02-27,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-02-28,"RT @DurandKacey: @BarackObama Post Gen DeJoy is preparing to make dramatic service cuts, treating the USPS like a competing business facing…"
2020-03-02,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-03-03,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-03-04,RT @ZevShalev: &lt;Thread&gt; The new postmaster general has a massive conflict of interest.  Louis DeJoy still holds $30 M in stock in XPO. This…
2020-03-05,"RT @NoirCityDame: @AriBerman ""DeJoy still holds at least $30 million in stock in XPO Logistics, a contractor company that processes mail fo…"
2020-03-06,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-03-09,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-10,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-11,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-03-12,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-13,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-03-16,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-03-17,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-18,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-03-19,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-03-20,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-03-23,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-24,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-03-25,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-03-26,@tomaskenn Keep wondering if XPO or other private co they hold stock in will “save the day” or get a windfall for f… https://t.co/FurjnyM5T1
2020-03-27,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-03-30,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-03-31,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-04-01,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-04-02,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-04-03,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-06,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-04-07,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-04-08,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-09,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-13,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-14,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-15,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-16,"@stonecold2050 It’s larger than vote
That’s what they sold Ding-Don+his short-term,me-mory
Mnuchin has a plan
hatch… https://t.co/JP6A0NC3Ta"
2020-04-17,RT @ZevShalev: NEW: Transportation Sec Elaine Chao's brother-in-law's hedge fund Electron Capital bought $26M worth of stock in XPO Logisti…
2020-04-20,"RT @Ex67T20: @JenniferJJacobs https://t.co/gTUeNMs0YU
Between May and August, the hedge fund managed by DOT Secretary Chao’s brother in law…"
2020-04-21,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-22,"@chipfranklin Monopoly - DeJoy holds over $30 million in stock in XPO Logistics, which contracts services for proce… https://t.co/HsUlCQGJPi"
2020-04-23,"RT @GeorgiaDiPirro: @glennkirschner2 QUESTION: DeJoy’s $30 million in stock w/ XPO Logistics, (a USPS contractor for mail processing)
As @a…"
2020-04-24,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-27,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-04-28,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-04-29,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-04-30,RT @ZevShalev: &lt;Thread&gt; The new postmaster general has a massive conflict of interest.  Louis DeJoy still holds $30 M in stock in XPO. This…
2020-05-01,"RT @HalSparks: “DeJoy still holds at least $30 million in stock in XPO Logistics, a contractor company that processes mail for USPS” - If h…"
2020-05-04,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-05-05,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-05-06,"RT @americanmclass: @danielsgoldman https://t.co/qeKvfUjNoA
Questions no one asked:
Was your $30 million in stock for XPO Logistics, (which…"
2020-05-07,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
2020-05-08,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-05-11,"RT @barking_kitty: @JamesKosur @funder The aim is to decrease value cut employees,sell to XPO Logistics
DeJoy is on Board+’assumed strategi…"
2020-05-12,RT @ZevShalev: &lt;Thread&gt; The new postmaster general has a massive conflict of interest.  Louis DeJoy still holds $30 M in stock in XPO. This…
2020-05-13,"RT @SenWarren: 3. DeJoy sold Amazon stock on June 24, but bought Amazon future stock options at the same time. He was betting he could cash…"
2020-05-14,"RT @SenWarren: 4. DeJoy holds millions of dollars of stock in XPO Logistics, which does business with @USPS. How can he claim to make impar…"
